id;fee;tags;amount;source;balance;created;senderId;externalId;receiverId;description
"51233669186258395425363646841311";"50";"";"-21269";"transfer/5440104326758400";"38365";"2024-10-09T08:37:18.558104+00:00";"5455711234424832";"1725634010761x224891077417928670";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"90675228775730577973370083342404";"50";"";"-19046";"transfer/5277440896139264";"59684";"2024-10-09T08:37:18.558104+00:00";"5455711234424832";"1720819110181x933472091394085300";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"60184504629144873290825720460570";"200";"invoice|invoice #1234";"21990";"boleto/6647512993628160";"78780";"2024-10-09T08:31:28.545696+00:00";"starkbank";"Ym9sZXRvLzY2NDc1MTI5OTM2MjgxNjA=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"50135241987427501859740301669595";"200";"invoice|invoice #1234";"15833";"boleto/5565377729789952";"56990";"2024-10-09T08:31:03.961710+00:00";"starkbank";"Ym9sZXRvLzU1NjUzNzc3Mjk3ODk5NTI=";"5455711234424832";"Boleto pago em nome de ELIANE MARIA PEGORETTI"
"54843295562065508469964658325416";"200";"invoice|invoice #1234";"21667";"boleto/5318130421202944";"41357";"2024-10-09T08:31:03.961710+00:00";"starkbank";"Ym9sZXRvLzUzMTgxMzA0MjEyMDI5NDQ=";"5455711234424832";"Boleto pago em nome de ELIANE MARIA PEGORETTI"
"19914786174200351482518519243496";"200";"invoice|invoice #1234";"19444";"boleto/5131681293926400";"19890";"2024-10-09T08:31:03.961710+00:00";"starkbank";"Ym9sZXRvLzUxMzE2ODEyOTM5MjY0MDA=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"48950567265827273421063758348331";"50";"";"-29602";"transfer/5835233734688768";"646";"2024-10-05T08:41:33.565928+00:00";"5455711234424832";"1725979050294x774497204927532700";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"25735253548636110998307488309929";"200";"invoice|invoice #1234";"30000";"boleto/6428485968986112";"30298";"2024-10-05T08:40:50.899316+00:00";"starkbank";"Ym9sZXRvLzY0Mjg0ODU5Njg5ODYxMTI=";"5455711234424832";"Boleto pago em nome de GABRIEL LAURENTINO"
"71897488613825135068933668072641";"50";"";"-49602";"transfer/5784727016439808";"498";"2024-10-03T08:37:33.295317+00:00";"5455711234424832";"1725047245929x916668299240810400";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"29210656827404309639069372370582";"50";"";"-49602";"transfer/6609868801703936";"50150";"2024-10-03T08:36:47.869858+00:00";"5455711234424832";"1725047273153x925240614912354800";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"92664550911989074140399117960800";"50";"";"-49602";"transfer/5923091854131200";"99802";"2024-10-03T08:36:47.869858+00:00";"5455711234424832";"1725047261383x734890993444154400";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"83204132571109303224212734381119";"200";"invoice|invoice #1234";"50000";"boleto/6386566417088512";"149454";"2024-10-03T08:31:04.594487+00:00";"starkbank";"Ym9sZXRvLzYzODY1NjY0MTcwODg1MTI=";"5455711234424832";"Boleto pago em nome de Mariana Bras"
"54455170970251489907053273282579";"200";"invoice|invoice #1234";"50000";"boleto/4657541600509952";"99654";"2024-10-03T08:30:45.139024+00:00";"starkbank";"Ym9sZXRvLzQ2NTc1NDE2MDA1MDk5NTI=";"5455711234424832";"Boleto pago em nome de Mariana Bras"
"37855590862784667175324773936259";"200";"invoice|invoice #1234";"50000";"boleto/4550654125146112";"49854";"2024-10-03T08:30:45.139024+00:00";"starkbank";"Ym9sZXRvLzQ1NTA2NTQxMjUxNDYxMTI=";"5455711234424832";"Boleto pago em nome de Mariana Bras"
"39378951934027450163552957108342";"390";"fee";"0";"boleto-issuing";"54";"2024-09-30T19:33:55.383067+00:00";"5455711234424832";"5455711234424832/boleto/2024-09/390";"starkbank";"Tarifa por 26 Boletos(s) processado(s) de 31/08/2024 a 29/09/2024"
"59433426441871064049029671876543";"50";"";"-32935";"transfer/6348425216917504";"1534";"2024-10-11T08:42:20.724519+00:00";"5455711234424832";"1724183339079x969369204505592300";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"25635761277239346657512749772910";"200";"invoice|invoice #1234";"33333";"boleto/6533322698129408";"34519";"2024-10-11T08:41:09.090902+00:00";"starkbank";"Ym9sZXRvLzY1MzMzMjI2OTgxMjk0MDg=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"16205103726662612837481768005155";"50";"";"-19977";"transfer/4617019562393600";"1386";"2024-10-11T08:38:29.793373+00:00";"5455711234424832";"1727457074852x142119139057545810";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"80543611038893042774664536574253";"200";"invoice|invoice #1234";"20375";"boleto/4745494578331648";"21413";"2024-10-11T08:30:54.692219+00:00";"starkbank";"Ym9sZXRvLzQ3NDU0OTQ1NzgzMzE2NDg=";"5455711234424832";"Boleto pago em nome de Leticia Caroline Gonçalves"
"27077452163359028377291488877408";"50";"";"-19046";"transfer/5962095963668480";"1770";"2024-11-06T08:43:50.844285+00:00";"5455711234424832";"1720819124253x777673214083092600";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"71232197464393534459980103292329";"200";"invoice|invoice #1234";"19444";"boleto/6569839181168640";"20866";"2024-11-06T08:41:10.156035+00:00";"starkbank";"Ym9sZXRvLzY1Njk4MzkxODExNjg2NDA=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"52687062559535991049405751179503";"50";"";"-29602";"transfer/5017391263121408";"1622";"2024-11-02T08:39:24.284874+00:00";"5455711234424832";"1725979068858x718437224665735600";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"56065483425062249711354165052593";"200";"invoice|invoice #1234";"30000";"boleto/5474745329909760";"31274";"2024-11-02T08:30:52.674646+00:00";"starkbank";"Ym9sZXRvLzU0NzQ3NDUzMjk5MDk3NjA=";"5455711234424832";"Boleto pago em nome de GABRIEL LAURENTINO"
"85421283149053710385893471279974";"60";"fee";"0";"boleto-issuing";"1474";"2024-10-31T21:06:16.656082+00:00";"5455711234424832";"5455711234424832/boleto/2024-10/60";"starkbank";"Tarifa por 4 Boletos(s) processado(s) de 30/09/2024 a 30/10/2024"
"90046854473168605286039624578274";"50";"";"-19977";"transfer/5565373156425728";"2214";"2024-11-12T09:16:36.401975+00:00";"5455711234424832";"1727457090250x641442899225060900";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"59789169697246977035589718400526";"50";"";"-21592";"transfer/4819064506023936";"22241";"2024-11-12T09:04:07.300409+00:00";"5455711234424832";"1722964561972x222088100892642080";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"97583428203914204044438981709170";"200";"invoice|invoice #1234";"20375";"boleto/4934255169765376";"43883";"2024-11-12T09:01:00.435799+00:00";"starkbank";"Ym9sZXRvLzQ5MzQyNTUxNjk3NjUzNzY=";"5455711234424832";"Boleto pago em nome de Leticia Caroline Gonçalves"
"69148374617645955397309896414813";"50";"";"-32935";"transfer/6577000660074496";"23708";"2024-11-12T09:00:39.973188+00:00";"5455711234424832";"1724183349848x579107164356535800";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"61492646546065269878321817540950";"200";"invoice|invoice #1234";"33333";"boleto/6123015613972480";"56693";"2024-11-12T08:51:20.074301+00:00";"starkbank";"Ym9sZXRvLzYxMjMwMTU2MTM5NzI0ODA=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"82131267063541754774146578331313";"200";"invoice|invoice #1234";"21990";"boleto/4606923498323968";"23560";"2024-11-12T08:50:54.817748+00:00";"starkbank";"Ym9sZXRvLzQ2MDY5MjM0OTgzMjM5Njg=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"76848419775506946858233662643554";"50";"";"-29602";"transfer/4792097060683776";"2189";"2024-12-06T08:42:08.870104+00:00";"5455711234424832";"1725979081563x365663708474800700";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"12804358076719740267340631440735";"200";"invoice|invoice #1234";"30000";"boleto/5225183369494528";"31841";"2024-12-06T08:41:16.812901+00:00";"starkbank";"Ym9sZXRvLzUyMjUxODMzNjk0OTQ1Mjg=";"5455711234424832";"Boleto pago em nome de GABRIEL LAURENTINO"
"54339748422321002770604512482187";"50";"";"-32935";"transfer/4777310864015360";"2041";"2024-12-04T08:40:31.847417+00:00";"5455711234424832";"1724183361631x980508758624678600";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"84671195630883507334062796175651";"200";"invoice|invoice #1234";"33333";"boleto/4703735349510144";"35026";"2024-12-04T08:30:33.641369+00:00";"starkbank";"Ym9sZXRvLzQ3MDM3MzUzNDk1MTAxNDQ=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"91932975984999717862146483922187";"50";"";"-199602";"transfer/5615039000608768";"1893";"2024-12-03T09:05:59.760774+00:00";"5455711234424832";"1731001966464x339248052124995840";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"82569472555475442401899329319677";"50";"";"-49602";"transfer/4781746625708032";"201545";"2024-12-03T08:58:09.801476+00:00";"5455711234424832";"1725047285838x600382042861138600";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"98861168746359043319375407121121";"50";"";"-35602";"transfer/6325157887475712";"251197";"2024-12-03T08:58:09.801476+00:00";"5455711234424832";"1729517976008x607977014550070500";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"38224313884345850321584752811742";"200";"boleto|xano";"200000";"boleto/5015268101193728";"286849";"2024-12-03T08:41:04.153048+00:00";"starkbank";"Ym9sZXRvLzUwMTUyNjgxMDExOTM3Mjg=";"5455711234424832";"Boleto pago em nome de Ana Caroline Rochadeli"
"78635285698107109269812032223902";"200";"invoice|invoice #1234";"36000";"boleto/5428954787741696";"87049";"2024-12-03T08:30:46.850276+00:00";"starkbank";"Ym9sZXRvLzU0Mjg5NTQ3ODc3NDE2OTY=";"5455711234424832";"Boleto pago em nome de Mariana Bras"
"54891457277696864157582707731410";"200";"invoice|invoice #1234";"50000";"boleto/5159470369865728";"51249";"2024-12-03T08:30:46.850276+00:00";"starkbank";"Ym9sZXRvLzUxNTk0NzAzNjk4NjU3Mjg=";"5455711234424832";"Boleto pago em nome de Mariana Bras"
"75673377449852212620237552607343";"765";"fee";"0";"boleto-issuing";"1449";"2024-11-30T18:43:05.923394+00:00";"5455711234424832";"5455711234424832/boleto/2024-11/765";"starkbank";"Tarifa por 51 Boletos(s) processado(s) de 31/10/2024 a 29/11/2024"
"15068784316379148460170035406121";"50";"";"-56602";"transfer/4881220274487296";"3373";"2024-12-21T08:44:54.301862+00:00";"5455711234424832";"1733945133121x376805044351494800";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"70447167782280666356220665062561";"50";"";"-56602";"transfer/5615782759759872";"60025";"2024-12-21T08:43:15.922258+00:00";"5455711234424832";"1733945133008x733679414550370700";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"97199010558757689017230638856688";"200";"boleto|xano";"57000";"boleto/6476948752564224";"116677";"2024-12-21T08:41:06.654109+00:00";"starkbank";"Ym9sZXRvLzY0NzY5NDg3NTI1NjQyMjQ=";"5455711234424832";"Boleto pago em nome de Mariolino de Lima Martins"
"13107945403752902176733195301683";"200";"boleto|xano";"57000";"boleto/5027185108713472";"59877";"2024-12-21T08:40:28.445894+00:00";"starkbank";"Ym9sZXRvLzUwMjcxODUxMDg3MTM0NzI=";"5455711234424832";"Boleto pago em nome de Mariolino de Lima Martins"
"63201649807075640783700717053866";"50";"";"-21592";"transfer/5561909349187584";"3077";"2024-12-17T08:53:34.525633+00:00";"5455711234424832";"1731958105349x555377800035164800";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"10066964624674401983939180329853";"200";"boleto|xano";"21990";"boleto/4602013528621056";"24719";"2024-12-17T08:30:28.725114+00:00";"starkbank";"Ym9sZXRvLzQ2MDIwMTM1Mjg2MjEwNTY=";"5455711234424832";"Boleto pago em nome de Edna Ferreira Popuniski"
"88889244291309509312326370606389";"50";"";"-11602";"transfer/6046777468256256";"2929";"2024-12-12T08:44:12.820266+00:00";"5455711234424832";"1732211476704x732840143425846900";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"75966907517515333408264455940467";"50";"";"-15592";"transfer/4737291539972096";"14581";"2024-12-12T08:38:46.750297+00:00";"5455711234424832";"1732211762544x519668154727086500";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"23950205467167196587916770758460";"200";"boleto|xano";"12000";"boleto/5779188701200384";"30223";"2024-12-12T08:30:51.568739+00:00";"starkbank";"Ym9sZXRvLzU3NzkxODg3MDEyMDAzODQ=";"5455711234424832";"Boleto pago em nome de Roselania Ap. Carleto Cunha"
"39197210365203229456904762289791";"200";"boleto|xano";"15990";"boleto/4662355201884160";"18423";"2024-12-12T08:30:42.930405+00:00";"starkbank";"Ym9sZXRvLzQ2NjIzNTUyMDE4ODQxNjA=";"5455711234424832";"Boleto pago em nome de Roselania Ap. Carleto Cunha"
"19600035009177088850546037754930";"50";"";"-19046";"transfer/5025905416601600";"2633";"2024-12-11T08:50:24.793790+00:00";"5455711234424832";"1720819139624x183314504235636540";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"65274162231327162850224715640020";"50";"";"-21592";"transfer/4687227850850304";"21729";"2024-12-11T08:48:33.786829+00:00";"5455711234424832";"1722964574636x806216764805691000";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"61865495486970975561595752155503";"50";"";"-32235";"transfer/6327905357922304";"43371";"2024-12-11T08:45:31.457131+00:00";"5455711234424832";"1731964141763x590597080531474400";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"55084905585397945281597102460451";"200";"invoice|invoice #1234";"19444";"boleto/6749336870322176";"75656";"2024-12-11T08:41:06.194052+00:00";"starkbank";"Ym9sZXRvLzY3NDkzMzY4NzAzMjIxNzY=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"24015113158420973561748417661832";"200";"boleto|xano";"32633";"boleto/6264244053999616";"56412";"2024-12-11T08:41:00.378834+00:00";"starkbank";"Ym9sZXRvLzYyNjQyNDQwNTM5OTk2MTY=";"5455711234424832";"Boleto pago em nome de Ruth Francisca da Silva Freitas"
"17184281892425801820468607270073";"200";"invoice|invoice #1234";"21990";"boleto/4505745745772544";"23979";"2024-12-11T08:40:44.874087+00:00";"starkbank";"Ym9sZXRvLzQ1MDU3NDU3NDU3NzI1NDQ=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"50615969245212691261735377145489";"50";"";"-19046";"transfer/5692154257604608";"3453";"2025-01-08T08:38:49.034236+00:00";"5455711234424832";"1720819151802x262779740192323070";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"36044196033207127300188394919106";"50";"";"-21592";"transfer/5460378092306432";"22549";"2025-01-08T08:38:22.147460+00:00";"5455711234424832";"1722964590401x421930999986545900";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"71306467076066688632066649205037";"200";"invoice|invoice #1234";"19444";"boleto/6257581200769024";"44191";"2025-01-08T08:30:57.218604+00:00";"starkbank";"Ym9sZXRvLzYyNTc1ODEyMDA3NjkwMjQ=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"86639137079390060916883374465624";"200";"invoice|invoice #1234";"21990";"boleto/5377143305404416";"24947";"2025-01-08T08:30:33.053810+00:00";"starkbank";"Ym9sZXRvLzUzNzcxNDMzMDU0MDQ0MTY=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"88118509263946709111888973074326";"50";"";"-32935";"transfer/5024045318275072";"3157";"2025-01-07T09:04:12.766909+00:00";"5455711234424832";"1724183374586x786134619039996500";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"74014494924832700733179740942320";"50";"";"-56602";"transfer/5473291314135040";"36142";"2025-01-07T09:01:27.738571+00:00";"5455711234424832";"1733945137833x184638593754454340";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"30095805480410182211949613867924";"200";"invoice|invoice #1234";"33333";"boleto/6664067072655360";"92794";"2025-01-07T08:50:59.792940+00:00";"starkbank";"Ym9sZXRvLzY2NjQwNjcwNzI2NTUzNjA=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"86438249811587706805025156788057";"200";"boleto|xano";"57000";"boleto/5270305071169536";"59661";"2025-01-07T08:40:37.842903+00:00";"starkbank";"Ym9sZXRvLzUyNzAzMDUwNzExNjk1MzY=";"5455711234424832";"Boleto pago em nome de Mariolino de Lima Martins"
"77295088479724126311570588487963";"50";"";"-29602";"transfer/5046307140403200";"2861";"2025-01-04T08:44:26.842535+00:00";"5455711234424832";"1725979097266x839480514208951200";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"58216674775294494693492044996295";"200";"invoice|invoice #1234";"30000";"boleto/5034988334481408";"32513";"2025-01-04T08:40:10.728226+00:00";"starkbank";"Ym9sZXRvLzUwMzQ5ODgzMzQ0ODE0MDg=";"5455711234424832";"Boleto pago em nome de GABRIEL LAURENTINO"
"28624640460737058392992382459595";"660";"fee";"0";"boleto-issuing";"2713";"2024-12-31T18:47:46.571556+00:00";"5455711234424832";"5455711234424832/boleto/2024-12/660";"starkbank";"Tarifa por 44 Boletos(s) processado(s) de 30/11/2024 a 30/12/2024"
"47339079551860095601518274505937";"50";"";"-22092";"transfer/5096003334569984";"4193";"2025-01-21T08:57:37.253645+00:00";"5455711234424832";"1731958105373x274950913899716160";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"63978118038909564002180848617398";"200";"boleto|xano";"22490";"boleto/6016631488643072";"26335";"2025-01-21T08:51:04.198554+00:00";"starkbank";"Ym9sZXRvLzYwMTY2MzE0ODg2NDMwNzI=";"5455711234424832";"Boleto pago em nome de Edna Ferreira Popuniski"
"35481812858376923058010837723057";"50";"";"-11602";"transfer/4676354159673344";"4045";"2025-01-11T08:42:33.826564+00:00";"5455711234424832";"1732211477309x472088473364207000";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"62828542428963060178722603276057";"50";"";"-32235";"transfer/5447588149460992";"15697";"2025-01-11T08:42:22.723307+00:00";"5455711234424832";"1731964141950x336912097539179100";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"15107316292133242220535266667801";"50";"";"-17602";"transfer/4884638196039680";"47982";"2025-01-11T08:42:21.846328+00:00";"5455711234424832";"1734012990651x881549276073803500";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"95644672906048830350744859338776";"200";"boleto|xano";"12000";"boleto/6009434247528448";"65634";"2025-01-11T08:30:59.959740+00:00";"starkbank";"Ym9sZXRvLzYwMDk0MzQyNDc1Mjg0NDg=";"5455711234424832";"Boleto pago em nome de Roselania Ap. Carleto Cunha"
"69190035075182380911201894215414";"200";"boleto|xano";"18000";"boleto/5200443200241664";"53834";"2025-01-11T08:30:48.734826+00:00";"starkbank";"Ym9sZXRvLzUyMDA0NDMyMDAyNDE2NjQ=";"5455711234424832";"Boleto pago em nome de Enderson Erik Nogueira Zeferino"
"84757572362770118698185412455547";"200";"boleto|xano";"32633";"boleto/4972095442255872";"36034";"2025-01-11T08:30:48.734826+00:00";"starkbank";"Ym9sZXRvLzQ5NzIwOTU0NDIyNTU4NzI=";"5455711234424832";"Boleto pago em nome de Ruth Francisca da Silva Freitas"
"90447608232708315769907337681487";"50";"";"-36358";"transfer/6738306058944512";"3601";"2025-01-09T08:41:01.845698+00:00";"5455711234424832";"1729518024088x663636516242452200";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"52031127418961900496049856137997";"200";"invoice|invoice #1234";"36756";"boleto/4779403210915840";"40009";"2025-01-09T08:40:38.149553+00:00";"starkbank";"Ym9sZXRvLzQ3Nzk0MDMyMTA5MTU4NDA=";"5455711234424832";"Boleto pago em nome de Mariana Bras"
"50615969245212691261735377145489";"50";"";"-19046";"transfer/5692154257604608";"3453";"2025-01-08T08:38:49.034236+00:00";"5455711234424832";"1720819151802x262779740192323070";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"36044196033207127300188394919106";"50";"";"-21592";"transfer/5460378092306432";"22549";"2025-01-08T08:38:22.147460+00:00";"5455711234424832";"1722964590401x421930999986545900";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"71306467076066688632066649205037";"200";"invoice|invoice #1234";"19444";"boleto/6257581200769024";"44191";"2025-01-08T08:30:57.218604+00:00";"starkbank";"Ym9sZXRvLzYyNTc1ODEyMDA3NjkwMjQ=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"86639137079390060916883374465624";"200";"invoice|invoice #1234";"21990";"boleto/5377143305404416";"24947";"2025-01-08T08:30:33.053810+00:00";"starkbank";"Ym9sZXRvLzUzNzcxNDMzMDU0MDQ0MTY=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"29050323553122409947049001640000";"35";"";"-37408";"transfer/4952731513520128";"4702";"2025-02-07T08:40:34.223741+00:00";"5455711234424832";"1734459291917x915549841585796600";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"87553806248900711654316342256346";"120";"boleto|xano";"37806";"boleto/4981595758919680";"42145";"2025-02-07T08:30:15.656427+00:00";"starkbank";"Ym9sZXRvLzQ5ODE1OTU3NTg5MTk2ODA=";"5455711234424832";"Boleto pago em nome de Thais Mentges"
"17578162301424499060915565304599";"35";"";"-44402";"transfer/5954609474961408";"4459";"2025-02-06T08:41:05.970642+00:00";"5455711234424832";"1733245569953x432576180151278200";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"97739147796678830503819006942219";"120";"boleto|xano";"44800";"boleto/5098758423445504";"48896";"2025-02-06T08:40:41.494261+00:00";"starkbank";"Ym9sZXRvLzUwOTg3NTg0MjM0NDU1MDQ=";"5455711234424832";"Boleto pago em nome de Bo Quebec Madsen"
"88273495648697054596484893286646";"35";"";"-32935";"transfer/5551319427842048";"4216";"2025-02-05T08:45:45.555298+00:00";"5455711234424832";"1724183387039x349751078050702000";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"33938164403309493142285787564249";"120";"invoice|invoice #1234";"33333";"boleto/5492012507725824";"37186";"2025-02-05T08:30:54.647885+00:00";"starkbank";"Ym9sZXRvLzU0OTIwMTI1MDc3MjU4MjQ=";"5455711234424832";"Boleto pago em nome de Keity Mateus"
"79344483517084237956031212663292";"220";"fee";"0";"boleto-issuing";"3973";"2025-01-31T19:18:58.586939+00:00";"5455711234424832";"5455711234424832/boleto/2025-01/220";"starkbank";"Tarifa por 22 Boletos(s) processado(s) de 31/12/2024 a 30/01/2025"
"72936271589620370246655682289908";"35";"";"-17602";"transfer/5900259734061056";"31152";"2025-02-21T08:43:09.789920+00:00";"5455711234424832";"1736883082483x805106698422337800";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"75369816865396515878840428803836";"120";"boleto|xano";"18000";"boleto/6278088008663040";"48789";"2025-02-21T08:31:18.242741+00:00";"starkbank";"Ym9sZXRvLzYyNzgwODgwMDg2NjMwNDA=";"5455711234424832";"Boleto pago em nome de THAIS CAROLINE LOPES DE OLIVEIRA"
"58512465868195108263957978049347";"35";"";"-56602";"transfer/6203820707676160";"30909";"2025-02-19T08:46:25.933666+00:00";"5455711234424832";"1733945142777x650367707574617500";"starkbank";"Moon Centro Odontológico e Estético (37.472.312/0001-08)"
"75624560853442126922451853944134";"120";"boleto|xano";"57000";"boleto/6296270282948608";"87546";"2025-02-19T08:41:07.839998+00:00";"starkbank";"Ym9sZXRvLzYyOTYyNzAyODI5NDg2MDg=";"5455711234424832";"Boleto pago em nome de Mariolino de Lima Martins"
"35229224043107554141987918902597";"120";"boleto|xano";"22925";"boleto/5280181147140096";"30666";"2025-02-19T08:40:33.817393+00:00";"starkbank";"Ym9sZXRvLzUyODAxODExNDcxNDAwOTY=";"5455711234424832";"Boleto pago em nome de Edna Ferreira Popuniski"
